record_id,Year,Leading Cause,Sex,Race Ethnicity,Deaths,Death Rate,Age Adjusted Death Rate
1276,2013,Diabetes Mellitus (E10-E14),F,Hispanic,221,17.7,19.6
1277,2013,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Black Non-Hispanic,159,18.5,19.1
1278,2012,Aortic Aneurysm and Dissection (I71),F,Other Race/ Ethnicity,.,.,.
1279,2012,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,White Non-Hispanic,199,14.9,13.6
1280,2012,Malignant Neoplasms (Cancer: C00-C97),F,Other Race/ Ethnicity,29,.,.
1281,2012,Influenza (Flu) and Pneumonia (J09-J18),F,Asian and Pacific Islander,74,12.7,15.1
1282,2012,Diabetes Mellitus (E10-E14),F,White Non-Hispanic,240,16.9,10.3
1283,2012,All Other Causes,F,Not Stated/Unknown,53,.,.
1284,2012,All Other Causes,F,Black Non-Hispanic,1483,141.9,127.3
1285,2012,Malignant Neoplasms (Cancer: C00-C97),F,Black Non-Hispanic,1912,182.9,159.1
1286,2012,Chronic Lower Respiratory Diseases (J40-J47),M,Black Non-Hispanic,184,21.5,27.3
1287,2012,Influenza (Flu) and Pneumonia (J09-J18),F,White Non-Hispanic,576,40.6,20.2
1288,2012,Chronic Lower Respiratory Diseases (J40-J47),M,Not Stated/Unknown,11,.,.
1289,2012,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",F,Not Stated/Unknown,8,.,.
1290,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Not Stated/Unknown,5,.,.
1291,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,White Non-Hispanic,4156,310.3,252.4
1292,2012,Certain Conditions originating in the Perinatal Period (P00-P96),M,Other Race/ Ethnicity,.,.,.
1293,2012,Human Immunodeficiency Virus Disease (HIV: B20-B24),F,Black Non-Hispanic,136,13,11.6
1294,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Asian and Pacific Islander,402,68.8,81.2
1295,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Hispanic,101,8.2,9.5
1296,2012,Malignant Neoplasms (Cancer: C00-C97),M,Asian and Pacific Islander,622,115.1,138.4
1297,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Black Non-Hispanic,170,19.9,23.3
1298,2012,Diabetes Mellitus (E10-E14),F,Hispanic,200,16.1,18.4
1299,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Black Non-Hispanic,152,17.8,18.6
1300,2012,Influenza (Flu) and Pneumonia (J09-J18),F,Not Stated/Unknown,6,.,.
1301,2012,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",F,Other Race/ Ethnicity,.,.,.
1302,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Asian and Pacific Islander,34,5.8,6.4
1303,2012,Cerebrovascular Disease (Stroke: I60-I69),M,White Non-Hispanic,285,21.3,17.6
1304,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Black Non-Hispanic,2269,217.1,183.9
1305,2012,Septicemia (A40-A41),F,White Non-Hispanic,113,8,4.2
1306,2012,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Not Stated/Unknown,7,.,.
1307,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Other Race/ Ethnicity,.,.,.
1308,2012,Alzheimer's Disease (G30),F,White Non-Hispanic,222,15.7,7.2
1309,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Black Non-Hispanic,271,25.9,22.1
1310,2012,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,Other Race/ Ethnicity,.,.,.
1311,2012,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Asian and Pacific Islander,22,3.8,4.3
1312,2012,Chronic Lower Respiratory Diseases (J40-J47),F,Black Non-Hispanic,204,19.5,16.9
1313,2012,Septicemia (A40-A41),F,Other Race/ Ethnicity,.,.,.
1314,2012,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Black Non-Hispanic,223,26.1,25.8
1315,2012,"Assault (Homicide: Y87.1, X85-Y09)",F,Other Race/ Ethnicity,.,.,.
1316,2012,Influenza (Flu) and Pneumonia (J09-J18),M,White Non-Hispanic,540,40.3,32.3
1317,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,White Non-Hispanic,4719,332.7,167.7
1318,2012,All Other Causes,M,White Non-Hispanic,2316,172.9,145.7
1319,2012,Cerebrovascular Disease (Stroke: I60-I69),F,White Non-Hispanic,416,29.3,15.4
1320,2012,Influenza (Flu) and Pneumonia (J09-J18),F,Black Non-Hispanic,295,28.2,24.1
1321,2012,All Other Causes,F,White Non-Hispanic,2444,172.3,105.1
1322,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Black Non-Hispanic,242,28.3,37.4
1323,2012,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Not Stated/Unknown,8,.,.
1324,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Not Stated/Unknown,99,.,.
1325,2012,"Essential Hypertension and Renal Diseases (I10, I12)",M,Black Non-Hispanic,143,16.7,21.3
1326,2012,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Black Non-Hispanic,76,7.3,6.3
1327,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Other Race/ Ethnicity,48,.,.
1328,2012,Alzheimer's Disease (G30),F,Black Non-Hispanic,115,11,8.9
1329,2012,Chronic Lower Respiratory Diseases (J40-J47),F,Asian and Pacific Islander,39,6.7,8
1330,2012,All Other Causes,F,Asian and Pacific Islander,327,56,65
1331,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Hispanic,1251,107.1,182.5
1332,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Black Non-Hispanic,214,20.5,17.4
1333,2012,Diabetes Mellitus (E10-E14),M,Asian and Pacific Islander,76,14.1,18
1334,2012,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Asian and Pacific Islander,20,3.7,4.1
1335,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Black Non-Hispanic,1940,226.8,280.7
1336,2012,Chronic Lower Respiratory Diseases (J40-J47),F,Not Stated/Unknown,8,.,.
1337,2012,"Chronic Liver Disease and Cirrhosis (K70, K73)",F,Hispanic,54,4.4,4.6
1338,2012,Diabetes Mellitus (E10-E14),F,Not Stated/Unknown,15,.,.
1339,2012,All Other Causes,M,Hispanic,1199,102.6,150.5
1340,2012,Certain Conditions originating in the Perinatal Period (P00-P96),M,Not Stated/Unknown,17,.,.
1341,2012,Malignant Neoplasms (Cancer: C00-C97),M,Not Stated/Unknown,53,.,.
1342,2012,"Essential Hypertension and Renal Diseases (I10, I12)",M,White Non-Hispanic,153,11.4,9.3
1343,2012,Malignant Neoplasms (Cancer: C00-C97),M,Other Race/ Ethnicity,34,.,.
1344,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,White Non-Hispanic,177,12.5,8.5
1345,2012,Diabetes Mellitus (E10-E14),F,Asian and Pacific Islander,57,9.8,11.4
1346,2012,Alzheimer's Disease (G30),F,Other Race/ Ethnicity,.,.,.
1347,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Hispanic,1263,102,118.4
1348,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Hispanic,191,16.3,19.7
1349,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Not Stated/Unknown,.,.,.
1350,2012,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Asian and Pacific Islander,40,7.4,7.3
1351,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Other Race/ Ethnicity,7,.,.
1352,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Other Race/ Ethnicity,39,.,.
1353,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Asian and Pacific Islander,102,17.5,20.7
1354,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Asian and Pacific Islander,56,10.4,12
1355,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,White Non-Hispanic,286,21.4,18.8
1356,2012,All Other Causes,M,Not Stated/Unknown,78,.,.
1357,2012,Chronic Lower Respiratory Diseases (J40-J47),M,White Non-Hispanic,352,26.3,21.8
1358,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Other Race/ Ethnicity,8,.,.
1359,2012,"Assault (Homicide: Y87.1, X85-Y09)",M,Other Race/ Ethnicity,.,.,.
1360,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Not Stated/Unknown,9,.,.
1361,2012,Diabetes Mellitus (E10-E14),M,White Non-Hispanic,292,21.8,18.1
1362,2012,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Hispanic,103,8.8,10.1
1363,2012,Malignant Neoplasms (Cancer: C00-C97),M,Black Non-Hispanic,1563,182.7,215.3
1364,2012,Cerebrovascular Disease (Stroke: I60-I69),F,Hispanic,169,13.6,15.7
1365,2012,Malignant Neoplasms (Cancer: C00-C97),M,Hispanic,1126,96.4,151
1366,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Asian and Pacific Islander,469,86.8,116.9
1367,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Hispanic,129,11,17.2
1368,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Asian and Pacific Islander,70,13,17.5
1369,2012,Diabetes Mellitus (E10-E14),M,Other Race/ Ethnicity,8,.,.
1370,2012,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Other Race/ Ethnicity,.,.,.
1371,2012,Septicemia (A40-A41),M,Other Race/ Ethnicity,6,.,.
1372,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Other Race/ Ethnicity,5,.,.
1373,2012,Diabetes Mellitus (E10-E14),F,Other Race/ Ethnicity,9,.,.
1374,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Not Stated/Unknown,11,.,.
1375,2012,Malignant Neoplasms (Cancer: C00-C97),F,Hispanic,1125,90.8,100.5
1376,2012,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Not Stated/Unknown,76,.,.
1377,2012,Certain Conditions originating in the Perinatal Period (P00-P96),F,Not Stated/Unknown,11,.,.
1378,2012,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,White Non-Hispanic,272,20.3,18.7
1379,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Hispanic,60,4.8,5.2
1380,2012,Chronic Lower Respiratory Diseases (J40-J47),F,White Non-Hispanic,507,35.7,21.4
1381,2012,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Asian and Pacific Islander,33,5.6,5.8
1382,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Hispanic,205,17.5,31.5
1383,2012,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Hispanic,143,12.2,15
1384,2012,Malignant Neoplasms (Cancer: C00-C97),F,Asian and Pacific Islander,461,78.9,83.8
1385,2012,Diabetes Mellitus (E10-E14),F,Black Non-Hispanic,409,39.1,33.8
1386,2012,Influenza (Flu) and Pneumonia (J09-J18),F,Hispanic,209,16.9,19.6
1387,2012,Diabetes Mellitus (E10-E14),M,Hispanic,194,16.6,26.1
1388,2012,All Other Causes,M,Other Race/ Ethnicity,24,.,.
1389,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Other Race/ Ethnicity,.,.,.
1390,2012,All Other Causes,M,Asian and Pacific Islander,333,61.6,79.7
1391,2012,Chronic Lower Respiratory Diseases (J40-J47),M,Hispanic,132,11.3,19.2
1392,2012,Malignant Neoplasms (Cancer: C00-C97),F,White Non-Hispanic,3256,229.6,157.3
1393,2012,Diabetes Mellitus (E10-E14),M,Black Non-Hispanic,308,36,42.9
1394,2012,All Other Causes,M,Black Non-Hispanic,1320,154.3,175
1395,2012,Malignant Neoplasms (Cancer: C00-C97),F,Not Stated/Unknown,36,.,.
1396,2012,All Other Causes,F,Hispanic,1109,89.5,98.8
1397,2012,Influenza (Flu) and Pneumonia (J09-J18),F,Other Race/ Ethnicity,6,.,.
1398,2012,Chronic Lower Respiratory Diseases (J40-J47),M,Asian and Pacific Islander,55,10.2,15.1
1399,2012,Influenza (Flu) and Pneumonia (J09-J18),M,Asian and Pacific Islander,76,14.1,20.9
1400,2012,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Not Stated/Unknown,11,.,.
1401,2012,Chronic Lower Respiratory Diseases (J40-J47),F,Hispanic,158,12.8,14.6
1402,2012,Malignant Neoplasms (Cancer: C00-C97),M,White Non-Hispanic,3184,237.7,200.7
1403,2012,All Other Causes,F,Other Race/ Ethnicity,22,.,.
1404,2012,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Not Stated/Unknown,9,.,.
1405,2012,Cerebrovascular Disease (Stroke: I60-I69),M,Not Stated/Unknown,10,.,.
1406,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,White Non-Hispanic,199,14,7.2
1407,2012,"Essential Hypertension and Renal Diseases (I10, I12)",M,Asian and Pacific Islander,39,7.2,10.8
1408,2012,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Hispanic,173,14.8,15.5
1409,2012,Alzheimer's Disease (G30),F,Hispanic,126,10.2,12.2
1410,2012,"Essential Hypertension and Renal Diseases (I10, I12)",F,Asian and Pacific Islander,39,6.7,7.8
1411,2012,"Assault (Homicide: Y87.1, X85-Y09)",M,Black Non-Hispanic,235,27.5,27.6
1412,2011,Chronic Lower Respiratory Diseases (J40-J47),F,Not Stated/Unknown,5,.,.
1413,2011,Influenza (Flu) and Pneumonia (J09-J18),M,Not Stated/Unknown,8,.,.
1414,2011,Diabetes Mellitus (E10-E14),F,Asian and Pacific Islander,51,8.9,10.7
1415,2011,Diabetes Mellitus (E10-E14),F,Not Stated/Unknown,6,.,.
1416,2011,Malignant Neoplasms (Cancer: C00-C97),M,Black Non-Hispanic,1590,186.4,224.4
1417,2011,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Asian and Pacific Islander,43,7.5,8.5
1418,2011,All Other Causes,F,Asian and Pacific Islander,278,48.7,57.4
1419,2011,Certain Conditions originating in the Perinatal Period (P00-P96),M,Other Race/ Ethnicity,.,.,.
1420,2011,All Other Causes,M,Hispanic,1207,104.7,151.1
1421,2011,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,White Non-Hispanic,88,6.2,6.1
1422,2011,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Asian and Pacific Islander,452,85.5,117.8
1423,2011,"Essential Hypertension and Renal Diseases (I10, I12)",M,Asian and Pacific Islander,37,7,10.5
1424,2011,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Hispanic,1201,104.2,180.8
1425,2011,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Not Stated/Unknown,43,.,.
1426,2011,Certain Conditions originating in the Perinatal Period (P00-P96),F,Not Stated/Unknown,14,.,.
1427,2011,"Essential Hypertension and Renal Diseases (I10, I12)",F,Not Stated/Unknown,.,.,.
1428,2011,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,White Non-Hispanic,177,13.3,12
1429,2011,Certain Conditions originating in the Perinatal Period (P00-P96),M,Asian and Pacific Islander,19,3.6,4.2
1430,2011,Influenza (Flu) and Pneumonia (J09-J18),F,Asian and Pacific Islander,83,14.5,17.8
1431,2011,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Not Stated/Unknown,.,.,.
1432,2011,Cerebrovascular Disease (Stroke: I60-I69),F,Asian and Pacific Islander,98,17.2,20.6
1433,2011,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Other Race/ Ethnicity,.,.,.
1434,2011,Malignant Neoplasms (Cancer: C00-C97),F,Hispanic,1085,88.6,99.6
1435,2011,Chronic Lower Respiratory Diseases (J40-J47),M,Hispanic,123,10.7,19.2
1436,2011,Influenza (Flu) and Pneumonia (J09-J18),F,White Non-Hispanic,696,49.1,25.4
1437,2011,"Essential Hypertension and Renal Diseases (I10, I12)",F,Asian and Pacific Islander,46,8.1,10.2
1438,2011,Cerebrovascular Disease (Stroke: I60-I69),F,Other Race/ Ethnicity,5,.,.
1439,2011,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Hispanic,180,15.6,18.9
1440,2011,Parkinson's Disease (G20),F,Not Stated/Unknown,.,.,.
1441,2011,Alzheimer's Disease (G30),F,Not Stated/Unknown,.,.,.
1442,2011,Malignant Neoplasms (Cancer: C00-C97),F,Other Race/ Ethnicity,33,.,.
1443,2011,Diabetes Mellitus (E10-E14),M,Not Stated/Unknown,7,.,.
1444,2011,Diabetes Mellitus (E10-E14),F,Hispanic,196,16,18.5
1445,2011,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",M,Not Stated/Unknown,.,.,.
1446,2011,Human Immunodeficiency Virus Disease (HIV: B20-B24),F,Hispanic,70,5.7,5.7
1447,2011,Cerebrovascular Disease (Stroke: I60-I69),M,Asian and Pacific Islander,79,15,18.5
1448,2011,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Other Race/ Ethnicity,31,.,.
1449,2011,All Other Causes,F,Not Stated/Unknown,14,.,.
1450,2011,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Not Stated/Unknown,62,.,.
1451,2011,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,White Non-Hispanic,254,19,17.3
1452,2011,Influenza (Flu) and Pneumonia (J09-J18),M,White Non-Hispanic,646,48.4,39.3
1453,2011,Influenza (Flu) and Pneumonia (J09-J18),M,Asian and Pacific Islander,94,17.8,28.7
1454,2011,Malignant Neoplasms (Cancer: C00-C97),F,Asian and Pacific Islander,451,79.1,86.1
1455,2011,Alzheimer's Disease (G30),F,White Non-Hispanic,231,16.3,7.2
1456,2011,Chronic Lower Respiratory Diseases (J40-J47),F,Other Race/ Ethnicity,.,.,.
1457,2011,"Essential Hypertension and Renal Diseases (I10, I12)",F,Black Non-Hispanic,225,21.5,18.7
1458,2011,"Assault (Homicide: Y87.1, X85-Y09)",M,Other Race/ Ethnicity,.,.,.
1459,2011,All Other Causes,F,Other Race/ Ethnicity,38,.,.
1460,2011,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Black Non-Hispanic,277,32.5,31.8
1461,2011,Chronic Lower Respiratory Diseases (J40-J47),M,Other Race/ Ethnicity,.,.,.
1462,2011,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Hispanic,145,12.6,13
1463,2011,Chronic Lower Respiratory Diseases (J40-J47),M,Asian and Pacific Islander,73,13.8,22
1464,2011,Influenza (Flu) and Pneumonia (J09-J18),F,Hispanic,218,17.8,21.5
1465,2011,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Hispanic,1348,110,131.8
1466,2011,Cerebrovascular Disease (Stroke: I60-I69),F,White Non-Hispanic,466,32.9,17.6
1467,2011,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Asian and Pacific Islander,21,3.7,3.7
1468,2011,Malignant Neoplasms (Cancer: C00-C97),M,Hispanic,1144,99.2,157.7
1469,2011,Malignant Neoplasms (Cancer: C00-C97),M,Other Race/ Ethnicity,36,.,.
1470,2011,Chronic Lower Respiratory Diseases (J40-J47),F,White Non-Hispanic,510,36,21
1471,2011,Influenza (Flu) and Pneumonia (J09-J18),F,Other Race/ Ethnicity,6,.,.
1472,2011,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Asian and Pacific Islander,402,70.5,86.1
1473,2011,Malignant Neoplasms (Cancer: C00-C97),M,White Non-Hispanic,3222,241.6,206.1
1474,2011,"Essential Hypertension and Renal Diseases (I10, I12)",F,Hispanic,83,6.8,8.1
1475,2011,"Essential Hypertension and Renal Diseases (I10, I12)",F,White Non-Hispanic,199,14,6.8
1476,2011,All Other Causes,M,White Non-Hispanic,2165,162.3,139.5
1477,2011,Alzheimer's Disease (G30),F,Hispanic,90,7.3,9.1
1478,2011,Cerebrovascular Disease (Stroke: I60-I69),F,Not Stated/Unknown,.,.,.
1479,2011,Cerebrovascular Disease (Stroke: I60-I69),M,Hispanic,147,12.8,20.9
1480,2011,Diabetes Mellitus (E10-E14),M,Hispanic,200,17.3,29.2
1481,2011,Chronic Lower Respiratory Diseases (J40-J47),M,Not Stated/Unknown,.,.,.
1482,2011,Influenza (Flu) and Pneumonia (J09-J18),F,Black Non-Hispanic,273,26.1,22.8
1483,2011,Certain Conditions originating in the Perinatal Period (P00-P96),M,Not Stated/Unknown,10,.,.
1484,2011,Influenza (Flu) and Pneumonia (J09-J18),M,Black Non-Hispanic,243,28.5,38
1485,2011,All Other Causes,M,Asian and Pacific Islander,340,64.3,85.1
1486,2011,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Hispanic,162,14.1,16.2
1487,2011,Chronic Lower Respiratory Diseases (J40-J47),M,White Non-Hispanic,444,33.3,27.8
1488,2011,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Not Stated/Unknown,5,.,.
1489,2011,All Other Causes,M,Not Stated/Unknown,38,.,.
1490,2011,Cerebrovascular Disease (Stroke: I60-I69),F,Hispanic,179,14.6,17.3
1491,2011,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Other Race/ Ethnicity,5,.,.
1492,2011,Diabetes Mellitus (E10-E14),F,Black Non-Hispanic,410,39.2,34.7
1493,2011,"Essential Hypertension and Renal Diseases (I10, I12)",F,Other Race/ Ethnicity,.,.,.
1494,2011,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Black Non-Hispanic,1840,215.7,268.3
1495,2011,All Other Causes,F,White Non-Hispanic,2445,172.6,105.4
1496,2011,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Other Race/ Ethnicity,5,.,.
1497,2011,"Essential Hypertension and Renal Diseases (I10, I12)",M,Black Non-Hispanic,154,18.1,21.7
1498,2011,"Essential Hypertension and Renal Diseases (I10, I12)",M,Not Stated/Unknown,.,.,.
1499,2011,Human Immunodeficiency Virus Disease (HIV: B20-B24),F,Not Stated/Unknown,.,.,.
1500,2011,Influenza (Flu) and Pneumonia (J09-J18),M,Hispanic,209,18.1,34.4
1501,2011,Alzheimer's Disease (G30),F,Asian and Pacific Islander,24,4.2,5.4
1502,2011,Viral Hepatitis (B15-B19),M,Not Stated/Unknown,.,.,.
1503,2011,Diabetes Mellitus (E10-E14),M,Asian and Pacific Islander,60,11.4,14.3
1504,2011,Alzheimer's Disease (G30),F,Black Non-Hispanic,90,8.6,7.4
1505,2011,Cerebrovascular Disease (Stroke: I60-I69),M,White Non-Hispanic,290,21.7,18.2
1506,2011,Malignant Neoplasms (Cancer: C00-C97),F,White Non-Hispanic,3371,238,161.1
1507,2011,Chronic Lower Respiratory Diseases (J40-J47),F,Hispanic,156,12.7,15
1508,2011,Cerebrovascular Disease (Stroke: I60-I69),F,Black Non-Hispanic,281,26.8,23.6
1509,2011,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Other Race/ Ethnicity,.,.,.
1510,2011,Alzheimer's Disease (G30),F,Other Race/ Ethnicity,.,.,.
1511,2011,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Asian and Pacific Islander,49,9.3,9.4
1512,2011,All Other Causes,F,Black Non-Hispanic,1473,140.7,128.8
1513,2011,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Black Non-Hispanic,83,7.9,6.9
1514,2011,All Other Causes,F,Hispanic,1025,83.7,94.8
1515,2011,Diabetes Mellitus (E10-E14),M,Other Race/ Ethnicity,14,.,.
1516,2011,"Assault (Homicide: Y87.1, X85-Y09)",M,Black Non-Hispanic,266,31.2,31.5
1517,2011,Chronic Lower Respiratory Diseases (J40-J47),M,Black Non-Hispanic,200,23.4,29.1
